MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,logSP
60,RL,108.0,0.7673354899331131,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,1.1557683589642473,Gd,TA,PConc,Ex,TA,Av,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.1496165704763361,1117,GasA,Ex,Y,SBrkr,0.08359946859858389,1.2525364633582248,0,1.6511886438531578,0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,0.37127023819480204,Fin,3,691,TA,TA,Y,0.9145590632555951,0.5466088609485048,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2006,WD,Normal,12.6410997921206
20,RL,112.0,0.35004340615501145,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.1213874453910226,1097,GasA,Ex,Y,SBrkr,-0.016297987605772918,-0.8700861079650746,0,-0.8089384691998267,0,0,1,1,3,1,TA,6,Typ,0,<None>,Attchd,0.32463530831213977,Unf,2,672,TA,TA,Y,1.2957403469180042,0.8676557125865081,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,11.884495917930655
20,RL,74.0,-0.12120435040292109,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.4293686962323613,TA,TA,CBlock,TA,TA,No,Rec,1.1693160180788569,Unf,-0.359662323183478,-1.1943997389392425,1297,GasA,Gd,Y,SBrkr,0.5161498853069931,-0.8700861079650746,0,-0.30807186851417107,0,1,1,0,3,1,TA,5,Typ,1,TA,Attchd,0.11572130564691191,Fin,2,498,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2009,WD,Normal,11.938199736300923
20,RL,68.0,-0.26522617777140545,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,No,GLQ,0.8245333461241199,Unf,-0.359662323183478,-0.31614325467885634,1057,GasA,TA,Y,SBrkr,-0.134473184814318,-0.8700861079650746,0,-0.9192294864247179,1,0,1,0,3,1,Gd,5,Typ,0,<None>,Detchd,0.11069803836137941,Unf,1,246,TA,TA,Y,-0.9490260588204544,0.7707329847415093,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2010,WD,Abnorml,11.599112335481124
90,RL,65.0,-0.7881595032450885,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,<None>,-0.8171343254785851,TA,TA,PConc,<None>,<None>,<None>,<None>,-1.3528794995691213,<None>,-0.359662323183478,-2.0634069800126906,0,GasA,TA,N,FuseP,0.1392966407095604,-0.8700861079650746,0,-0.6632414599757892,0,0,2,0,2,2,Fa,6,Typ,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,N,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,WD,AdjLand,11.31448672129398
20,RL,84.0,-0.09269040633757107,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0986863085159835,TA,TA,CBlock,TA,TA,No,Rec,0.743438854762269,Unf,-0.359662323183478,-0.02194842114119414,1088,GasA,Ex,Y,SBrkr,0.5816116319708984,-0.8700861079650746,0,-0.24604470082895938,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,0.17120376242374877,RFn,2,440,TA,TA,Y,-0.9490260588204544,1.2306114070016776,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,12,2006,WD,Abnorml,11.982935344196433
20,RL,115.0,1.2270164083308455,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,Gd,BLQ,1.0100058555079925,Unf,-0.359662323183478,-0.16919894892541876,1350,GasA,Gd,Y,SBrkr,0.591195185365602,-0.8700861079650746,0,-0.23695568750331614,0,1,1,1,2,1,TA,5,Typ,2,Gd,Attchd,0.14088910554348433,RFn,1,308,TA,TA,P,-0.9490260588204544,1.0962930662865151,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,12.04355959836804
85,RL,0.0,0.02134752153582074,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,TA,Av,ALQ,0.8384614225600111,LwQ,2.778516106152206,-2.0634069800126906,840,GasA,Gd,Y,SBrkr,-0.7035254271090317,-0.8700861079650746,0,-1.4459153187997142,1,0,1,0,2,1,Gd,5,Typ,0,<None>,Attchd,0.2628905342480805,RFn,2,504,TA,Gd,Y,1.1496264963309835,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,12,2007,WD,Normal,11.87757552297847
20,RL,0.0,0.025591970635956817,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,TA,Av,LwQ,0.27253093976337717,BLQ,2.7814165353051674,-0.8194197878979658,938,GasA,TA,Y,SBrkr,-0.5146726836419374,-0.8700861079650746,0,-1.271927377838798,1,0,1,0,3,1,TA,5,Typ,0,<None>,Detchd,0.23220435073258283,Unf,1,308,TA,TA,Y,0.9938129324468614,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,7,2008,WD,Normal,11.777218637129328
20,RL,70.0,-0.2596056790129252,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.054439710118818894,BLQ,2.781427918376184,0.02321065412422736,1150,GasA,Ex,Y,FuseA,0.1337709131120176,-0.8700861079650746,0,-0.6684251131051626,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.14088910554348433,RFn,1,300,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2006,WD,Normal,11.856522261533735
120,RL,61.0,-0.33088526246420313,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.3615773676252727,Ex,TA,PConc,Ex,TA,No,GLQ,0.5376973131153547,Unf,-0.359662323183478,1.3912049330139178,1752,GasA,Ex,Y,SBrkr,1.4706090420494566,-0.8700861079650746,0,0.6061553149912549,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,0.37646918544354163,RFn,2,576,TA,TA,Y,1.087705075984454,0.9840424527879003,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,2,2010,WD,Normal,12.675766851909591
50,RL,48.0,0.677433405182584,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Ex,TA,No,GLQ,1.248029439520935,Unf,-0.359662323183478,-1.1999088145005434,1434,GasA,Ex,Y,SBrkr,1.0158118500372246,1.11376457817541,0,1.238192916341128,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,0.3660747501607885,RFn,2,670,TA,TA,Y,1.0399417283334982,0.6825521423328177,-0.4079206211052366,0,3.401333066364349,0,<None>,<None>,<None>,0,8,2009,WD,Abnorml,12.387089184491993
20,FV,84.0,0.3924568307896282,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.6828512819777401,Unf,-0.359662323183478,1.8010239270061899,1656,GasA,Ex,Y,SBrkr,1.2918949337132686,-0.8700861079650746,0,0.43335542131033594,0,0,2,0,3,1,Gd,7,Typ,0,<None>,Attchd,0.38167159248403454,RFn,3,826,TA,TA,Y,-0.9490260588204544,1.2574577348805502,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,12.428019481065611
190,RM,33.0,-1.3677225641436623,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.555376059045198,736,GasA,Gd,Y,SBrkr,-1.2875814396704517,1.1384611442133166,0,0.03288182626275666,0,0,2,0,2,3,TA,8,Typ,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,N,-0.9490260588204544,-1.0703598828507335,2.45170114758949,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,New,Partial,11.635151947212842
20,RL,66.0,-0.30976123512660186,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.8521621354041838,Unf,-0.359662323183478,-0.727187763834928,955,GasA,Ex,Y,SBrkr,-0.4574788397399963,-0.8700861079650746,0,-1.2190780905696978,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.17626822978322906,Unf,1,386,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,1,2007,WD,Normal,11.751950239425476
60,RL,0.0,0.8328541445764553,Pave,<None>,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,Av,GLQ,0.0621394461894046,Unf,-0.359662323183478,0.32761963742342703,794,GasA,Gd,Y,SBrkr,-1.0457065438301563,1.1272759919318303,0,0.07025690152727218,0,1,2,0,3,1,TA,6,Typ,0,<None>,Attchd,0.3349744331282109,Fin,2,388,TA,TA,Y,-0.9490260588204544,0.9420561357323466,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,12.08391066125752
50,RM,52.0,-0.7256590801646237,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,PConc,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.6916644435585799,816,GasA,TA,Y,SBrkr,-0.9585849916029036,-0.8700861079650746,360,-0.6016818056732577,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,0.2731468323049192,Unf,2,528,TA,TA,Y,0.911707620976872,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,Shed,400,9,2006,WD,Normal,11.648338835562749
90,RM,110.0,-0.1349246985667306,Grvl,<None>,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,Fa,TA,CBlock,Gd,TA,Gd,LwQ,-0.181209159959225,GLQ,2.7815264980990224,-2.0634069800126906,816,GasA,TA,N,SBrkr,-0.9585849916029036,-0.8700861079650746,0,-1.6796394174536335,1,0,1,0,2,1,TA,5,Typ,0,<None>,CarPort,0.16108513679884665,Unf,2,516,TA,TA,Y,0.8940054347024604,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,11.60824473564232
20,RL,68.0,3.45466697894157,Pave,<None>,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,<None>,-0.8171343254785851,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1.4718493349215636,Unf,-0.359662323183478,-1.5508046248300746,1842,GasA,Gd,Y,SBrkr,1.6294133201502508,-0.8700861079650746,0,0.7603363802599954,2,0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,0.25264802440160955,Fin,3,894,TA,TA,Y,1.5174864031070747,0.9228782561643117,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2006,WD,Normal,12.861001210669146
80,RL,60.0,-0.46790339466272346,Pave,<None>,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.4408089975086342,Unf,-0.359662323183478,-2.0634069800126906,384,GasA,TA,Y,SBrkr,0.6668332420497893,-0.8700861079650746,0,-0.16514647135545393,0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,0.15603097736359547,Unf,2,572,TA,TA,Y,-0.9490260588204544,0.7524911020959397,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,2,2007,WD,Normal,11.775297421715829
20,RL,100.0,0.22245983822427123,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,1.292949043995077,TA,TA,CBlock,TA,TA,No,BLQ,0.5794036818399069,Unf,-0.359662323183478,0.881921285857447,1425,GasA,Gd,Y,SBrkr,0.8151052271387869,-0.8700861079650746,0,-0.02399657272649547,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,0.16614273162389254,RFn,2,576,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,407,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2008,WD,Normal,12.103491596905933
160,FV,24.0,-2.3450192549390154,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.3773222507807992,Gd,TA,PConc,Gd,TA,No,GLQ,0.7492303183144821,Unf,-0.359662323183478,-0.32965904013005887,970,GasA,Ex,Y,SBrkr,-0.3654750261765113,1.1489630759198732,0,0.5832784740194434,1,0,2,1,3,1,Gd,7,Typ,0,<None>,Attchd,0.34532737862471713,Fin,2,480,TA,TA,Y,0.9201817622314273,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2009,WD,Abnorml,12.058158312538197
60,RL,89.0,0.48745935700161147,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.7636199974493992,860,GasA,Ex,Y,SBrkr,-0.7912189132233169,1.1735745147617627,0,0.5495553667338681,0,0,2,1,3,1,Gd,7,Typ,0,<None>,Attchd,0.37127023819480204,RFn,2,565,TA,TA,Y,-0.9490260588204544,0.9096551596083446,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2006,WD,Normal,12.188422799337028
60,RL,66.0,0.8059395816366164,Pave,<None>,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.4906890434232125,Ex,TA,PConc,Ex,TA,Gd,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.5359468044522937,1410,GasA,Ex,Y,SBrkr,0.8173327528362714,1.277487822881205,0,2.2311726547989044,0,0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,0.38167159248403454,Fin,3,641,TA,TA,Y,1.0813478785100958,-1.0703598828507335,2.4392300054068814,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2006,New,Partial,12.9917557065369
20,RL,60.0,-0.4501235966558077,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,Av,ALQ,0.7327124610828903,Unf,-0.359662323183478,-0.8944944958697233,780,GasA,Ex,Y,SBrkr,-1.10242179632741,-0.8700861079650746,0,-1.8108095213550504,0,0,1,0,2,1,TA,4,Typ,0,<None>,Detchd,0.21181577405219187,Unf,1,352,TA,TA,Y,1.087705075984454,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,1,2008,WD,Normal,11.73527670248674
20,RL,63.0,0.7156222567670724,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,ALQ,0.9914052540071082,Unf,-0.359662323183478,-0.6410867459509247,1158,GasA,Ex,Y,SBrkr,0.15581605378393398,-0.8700861079650746,0,-0.6477405482254219,1,0,1,1,3,1,Gd,5,Typ,0,<None>,Detchd,0.38167159248403454,Unf,2,576,TA,TA,Y,-0.9490260588204544,0.7524911020959397,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2006,New,Partial,11.970356641103
75,RM,60.0,-0.4501235966558077,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,Fa,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.1632891825828453,530,GasA,TA,N,SBrkr,-2.0423876691283747,1.079019087919442,0,-0.7712184518257913,0,0,1,0,3,1,Fa,6,Typ,0,<None>,Detchd,0.020865106852837937,Unf,1,288,TA,TA,N,-0.9490260588204544,-1.0703598828507335,2.4532411528024336,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2007,WD,Normal,11.52288569676448
120,RL,44.0,-0.6644546956903653,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,1.215389046693181,Gd,TA,PConc,Gd,Gd,Mn,GLQ,-0.6828512819777401,Unf,-0.359662323183478,1.455484469926414,1370,GasA,Ex,Y,SBrkr,0.6901029645587554,-0.8700861079650746,0,-0.1430281170232355,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,0.38167159248403454,RFn,2,484,TA,TA,Y,0.9337924814842753,0.7431032242892313,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2007,WD,Normal,12.218500103788145
70,RM,50.0,0.24637826053855974,Pave,<None>,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.2570042396438838,576,GasA,Gd,Y,SBrkr,-0.6393139428505129,1.1617155297125763,0,0.5316669672455139,0,0,2,0,3,1,TA,9,Typ,0,<None>,Detchd,0.2988479313615373,Unf,2,480,TA,TA,Y,0.14729968901723411,0.07211927429698388,2.448010995319038,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,4,2010,WD,Normal,11.849404844423074
60,RL,0.0,0.062357788051715816,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.4113695763417806,TA,TA,PConc,Gd,TA,No,GLQ,0.8315263466550871,Unf,-0.359662323183478,-0.3378218684548644,1057,GasA,Ex,Y,SBrkr,-0.134473184814318,1.197535611550063,0,1.0671101688241185,1,0,2,1,3,1,Gd,8,Typ,0,<None>,Attchd,0.3401491780022002,RFn,2,645,TA,TA,Y,1.4065397539607585,0.6006195093871691,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,2,2009,WD,Normal,12.299112067295642
60,RL,76.0,0.1068399803632249,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.3326106135799924,Gd,TA,PConc,Ex,TA,Av,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.1859178788497045,1143,GasA,Ex,Y,SBrkr,0.11435437990276069,1.2538889674546698,0,1.6780218103614473,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,0.37127023819480204,RFn,3,852,TA,TA,Y,1.0813478785100958,1.2735126927465554,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2007,WD,Normal,12.666660207428574
20,RL,0.0,1.5541880177357932,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,1.3022147678461247,TA,TA,CBlock,Gd,TA,Gd,GLQ,0.9701864777441614,Unf,-0.359662323183478,1.032104463053003,1947,GasA,TA,Y,SBrkr,2.2020398180083536,-0.8700861079650746,0,1.3212720943846457,1,0,2,0,3,1,TA,7,Min1,1,Gd,Attchd,0.19656047650681935,RFn,2,576,TA,TA,Y,1.2177550804925967,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2010,WD,Normal,12.100717685412471
20,RL,72.0,0.3146589415658045,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.203022660807378,Gd,TA,PConc,Gd,TA,Av,GLQ,1.0419935046657427,Unf,-0.359662323183478,-0.033404767577519964,1453,GasA,Ex,Y,SBrkr,0.933194764463946,-0.8700861079650746,0,0.08878513373818082,1,0,2,0,3,1,Gd,7,Typ,0,<None>,Attchd,0.3660747501607885,RFn,2,558,TA,TA,Y,0.9916324498205987,0.5016689676463774,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,12.328294703023394
30,RM,47.0,-1.3041590465923478,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.5745648007021457,747,GasA,TA,Y,SBrkr,-1.2402673612045796,-0.8700861079650746,0,-1.9360883696663393,0,0,1,0,2,1,TA,4,Typ,0,<None>,Attchd,0.07063531376041099,Unf,1,220,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2010,WD,Normal,11.289794413577894
50,RL,81.0,1.0657709760994376,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,<None>,-0.8171343254785851,Gd,TA,CBlock,TA,TA,No,BLQ,0.7037297170908354,Unf,-0.359662323183478,0.4932913882005629,1304,GasW,TA,Y,SBrkr,0.5332522915960789,1.1986759345951692,0,1.4325923817518886,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,0.11069803836137941,Fin,2,667,TA,TA,Y,-0.9490260588204544,0.3557661255314398,2.4522809090053963,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,12.323860125621126
20,RL,95.0,0.8014437367950512,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1.5004298962110811,TA,Gd,CBlock,Gd,TA,Gd,ALQ,1.5020108866536954,Unf,-0.359662323183478,-0.27098953890135863,2223,GasA,Ex,Y,SBrkr,2.224904657097122,-0.8700861079650746,0,1.3438331073151504,1,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,0.21181577405219187,Fin,2,516,TA,TA,Y,1.21676248754314,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,2,2007,WD,Normal,12.404927602627597
20,RL,69.0,-0.34585569283175205,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.6640853755947277,Unf,-0.359662323183478,-0.4449557861809734,845,GasA,TA,Y,SBrkr,-0.8472872314850839,-0.8700861079650746,0,-1.5778290541906803,1,0,1,0,2,1,TA,4,Typ,0,<None>,Detchd,0.28341692322002315,Unf,2,360,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,11.771443882099636
