MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,logSP,Decade,HasPool,Has2ndFlr,HasGarage,HasBsmt,HasFireplace,IsNormalCondition,ExterQual_Score,ExterCond_Score,BsmtQual_Score,BsmtCond_Score,HeatingQC_Score,KitchenQual_Score,FireplaceQu_Score,GarageQual_Score,GarageCond_Score,Qual_x_TotalSF,Kitchen_x_TotalSF,Cond_x_Age,TotalSF_to_Neighborhood_Ratio,OverallQual_to_Neighborhood_Ratio,Age_vs_Neighborhood_Avg,TotalSF_to_MSSubClass_Ratio,LotArea_to_MSZoning_Ratio,TotalSF_to_OverallQual_Ratio,TotalSF_to_Decade_Ratio,KMeansCluster,TotalSF_squared,OverallQual_squared,GrLivArea_squared,GarageArea_squared,Age_squared,LotArea_squared,TotalBath_squared,LotArea_to_TotalSF_Ratio,GarageArea_to_TotalSF_Ratio,Porch_to_TotalSF_Ratio,Living_to_Total_Ratio,Bsmt_to_Total_Ratio,Rooms_per_SF,Bedrooms_per_SF,Bath_per_SF,YearsSince2006,MarketCycle,Quarter,PeakSeason,EndOfYear,AvgQuality,MaxQuality,MinQuality,QualityRange,ExcellentFeatures,PoorFeatures,Cluster_Size_k6,Cluster_Size_k8,Cluster_Quality_k6,Cluster_Quality_k8,Cluster_Efficiency_k4,Cluster_Efficiency_k6,Cluster_Age_Quality_k4,Cluster_Age_Quality_k6,Cluster_Luxury_k3,Cluster_Luxury_k5,Cluster_Comprehensive_k8,Cluster_Comprehensive_k10,Qual_x_LotArea,Qual_x_GarageArea,Qual_x_Bath,Qual_x_GrLivArea,Qual_x_BsmtSF,Age_x_Quality,Age_x_Size,Living_x_Bath,Rooms_x_Qual,Rooms_x_KitchenQual,GarageArea_x_Qual,GarageCars_x_Qual,BsmtSF_x_Qual,BsmtSF_x_OverallQual,YearBuilt_x_Qual,YearRemod_x_Qual,Bath_x_Qual,Bath_x_KitchenQual,AvgQual_x_Size,AvgQual_x_Age,Qual_Age_Interaction,RemodAge_FromBuild,Is_Remodeled,OverallQual_Squared
20,RL,80.0,9.249657234353132,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,1.3028110105953057,PConc,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,1.401576683102472,1304,GasA,Y,SBrkr,1.341306802390526,-0.8700861080477102,0,0.4810569396231322,0,0,2,0,3,1,7,Typ,1,Attchd,0.1965604750361335,Unf,2,530,Y,0.868658014549166,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,5,2008,WD,Normal,38,0.3916049433404852,38,0.6271012952320123,2.0,-0.2062208490160643,12.066816325306588,1970,0,0,1,1,1,1,3,3,3,3,4,3,4,3,3,4.389709066624086,1.881303885696037,228,1.5682155931637074,1.106060606060606,6.0,34.893334863992706,1.004257871047863,1.6710846996196207,-1.3222709001819553,Cluster_0,0.39325603448166746,49,0.23141577915957384,280900,1444,85.55615895302122,4.0,5.684745787774817,325.732639727526,-0.12674124814500795,0.29565272981639235,801.4252117069697,4.726354411317374,2.0255804619931603,1.229179772556702,2,2,2,1,0,3.8181818181818183,7,3,4,4,0,4,1,4,6,0,0,0,2,0,4,4,1,64.74760064047192,3710,14.0,3.367398577361925,9128,266,23.829849218816467,0.9621138792462643,49,21,1590,14,3912,9128,13790,13790,14.0,6.0,2.394386763613138,145.0909090909091,266,0,0,49
20,RL,0.0,9.245321340871428,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.2337097665730556,CBlock,No,BLQ,0.7923170372289012,Unf,-0.3596623231834907,0.1402489638861453,1214,GasA,Y,SBrkr,0.3059677325119003,-0.8700861080477102,0,-0.5065611000452036,0,0,2,0,3,1,5,Typ,1,Attchd,0.1813361323684345,RFn,1,318,Y,-0.94902605868455,1.1271578601845929,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,40,0.4210415368309103,40,-0.0739928179764278,2.0,-0.1128959368925232,11.870606902224589,1960,0,0,1,1,1,1,3,3,3,3,3,3,2,3,3,-0.369964089882139,-0.2219784539292834,200,0.2782739177018046,0.9328358208955223,-8.0,-4.117127798670437,1.0037871125054971,0.13807695815862334,0.31085521087390583,Cluster_0,0.005474937112092777,25,0.2566041480790068,101124,1600,85.47596669597266,4.0,9.984070880171727,343.4098635229646,-0.12191691283194533,-0.5470379818634157,1311.0049506820096,10.13296681809652,6.079780090857912,2.1598104624085823,1,1,3,1,0,3.272727272727273,5,2,3,2,1,5,3,4,3,0,0,3,2,0,4,5,0,46.22660670435714,1590,10.0,-2.532805500226018,6070,200,-2.959712719057112,-1.0131222000904072,25,15,954,5,3642,6070,9835,9835,10.0,6.0,-0.2421583133774001,130.9090909090909,200,0,0,25
90,RL,82.0,9.312084355859469,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0144841897115633,CBlock,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,2.104161028172878,1907,GasA,Y,SBrkr,1.8245585693959576,-0.8700861080477102,0,0.9506189033367854,0,0,3,0,5,2,9,Typ,0,2Types,0.2937008130631702,Unf,3,766,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Family,18,-0.0779893040168146,17,1.578266010082917,3.0,-1.7028482440615262,12.049424683420916,1980,0,0,1,1,0,1,3,3,3,3,4,3,0,3,3,11.047862070580418,4.734798030248751,90,-4.987225692043767,1.251824817518248,-8.0,5.971068843480179,1.0110357360596343,4.20572593523904,12.479920465675962,Cluster_3,2.49092359858305,49,0.9036762993812326,586756,324,86.71491505064266,9.0,3.6117624478786783,297.0989017441864,-0.6604625889656602,0.3687047417214384,739.6443937678374,4.6139202201949026,2.5632890112193905,1.1635727222357168,0,0,3,1,0,3.3636363636363638,7,0,7,3,1,2,6,1,1,0,0,2,0,1,0,3,8,65.18459049101628,5362,21.0,6.654332323357498,13349,126,28.408788181492504,2.8518567100103565,63,27,2298,21,5721,13349,13916,13923,21.0,9.0,5.308712943006175,60.54545454545455,126,1,1,49
60,RL,73.0,9.112396727646056,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.3206360373216477,PConc,Mn,GLQ,0.7673026887793223,Unf,-0.3596623231834907,-0.2894359405315824,1004,GasA,Y,SBrkr,-0.2981872604945323,1.1709109630400467,0,0.7770328162945934,0,0,2,1,3,1,7,Typ,2,Attchd,0.3453273816152302,Fin,3,660,Y,1.1286379099593666,1.105314339394616,-0.4079206211050907,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,12,2008,WD,Normal,9,-0.4538510714465015,8,0.4718460503508762,2.5,0.953175478940982,12.345838935721968,1990,0,1,1,1,1,1,4,3,4,3,5,4,3,3,3,3.7747684028070094,1.8873842014035047,45,2.2016107827508455,1.2048192771084338,3.0,1.1150465756584633,0.9893551626823416,0.4806748169716923,1.0929592792400398,Cluster_1,0.22263869523172158,64,0.6037799975987074,435600,81,83.03577412201454,6.25,6.19113440938591,448.41646301436305,0.6476054195435403,0.5279307683771377,682.1365588885159,3.9391506649810526,1.6882074278490224,1.6985472083877389,2,2,4,0,1,4.090909090909091,8,3,5,6,0,1,7,5,4,0,0,2,5,0,0,3,8,72.89917382116845,5280,20.0,6.216262530356747,8032,72,4.2466144531578855,1.9425820407364836,56,28,1980,24,4016,8032,15992,16000,20.0,10.0,1.930279296889948,36.81818181818182,72,1,1,64
60,RL,65.0,9.64387450001194,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,PConc,No,GLQ,0.9000479152576893,Unf,-0.3596623231834907,-1.076061584567519,928,GasA,Y,SBrkr,-0.5488055940347738,1.1682045705963444,0,0.6271327191485206,1,0,2,1,3,1,7,Typ,0,Attchd,0.3349744358033199,RFn,2,470,Y,1.1918093235543998,1.0729748696574908,-0.4079206211050907,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,8,2009,WD,Normal,12,-0.2840110899483623,12,0.2693555454041338,3.5,1.1136539914272592,12.352339472153524,1990,0,1,1,1,0,1,3,3,4,3,5,4,0,3,3,1.6161332724248028,1.0774221816165352,60,1.2567999090264605,0.9036144578313253,6.0,0.6365296017931147,1.0470590021503723,-2.409408848303997,0.6239209643596485,Cluster_1,0.07255240983995839,36,0.39329544742661726,220900,144,93.00431537198054,12.25,7.597457256896097,370.2666299459563,0.8773381070885834,0.49405599669780137,731.0796438081861,4.302046119300645,1.8437340511288478,2.757304691086909,3,3,3,1,0,3.5454545454545454,6,0,6,5,1,1,7,1,1,0,0,2,0,1,1,0,1,57.86324700007164,2820,21.0,3.7627963148911237,5568,72,3.2322665448496055,2.194964517019822,42,28,1410,12,3712,5568,11982,11982,21.0,14.0,0.9549878427964744,42.54545454545455,72,0,0,36
20,RL,70.0,9.259225769705994,Pave,<None>,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,-0.8171343255986645,CBlock,No,ALQ,0.5067961688779543,Unf,-0.3596623231834907,-0.0518788177484412,864,GasA,Y,SBrkr,-0.7764335748099521,-0.8700861080477102,0,-1.512872161316041,0,0,1,0,3,1,5,Typ,1,<None>,-4.092378378701407,<None>,0,0,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,ConLI,Normal,39,2.4015474917318427,39,-1.119931827288651,1.0,-1.7028482440615262,11.652696102959752,1970,0,0,0,1,1,1,3,3,3,3,3,3,1,0,0,-4.479727309154604,-3.3597954818659526,195,4.211865768348444,0.7462686567164178,-9.0,-62.315540681459076,1.0052967502948498,1.1317084962978883,2.361425939749505,Cluster_2,1.2542472977740966,16,2.288782176485069,0,1521,85.73326185438755,1.0,-77.20407484012534,-0.0,14.198468267836237,12.61443434589613,-7204.092687761123,-9.749018131867194,-5.849410879120317,-8.338070240464262,4,0,2,1,0,2.5454545454545454,5,0,5,2,3,0,0,4,3,0,0,3,2,2,2,7,6,37.036903078823975,0,4.0,-6.051488645264164,3456,156,-43.677341264257386,-1.512872161316041,20,15,0,0,2592,3456,7884,7884,4.0,3.0,-2.8507355603711115,99.27272727272727,156,0,0,16
20,RL,78.0,9.362718052397064,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,PConc,Av,GLQ,1.219692713637642,Unf,-0.3596623231834907,-0.047243488548368,1734,GasA,Y,SBrkr,1.437863676983345,-0.8700861080477102,0,0.5744373221654877,1,0,2,0,3,1,7,Typ,0,Attchd,0.3764691893871889,Fin,2,660,Y,1.0247103752473303,0.4158386563779795,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2006,WD,Normal,1,-1.5729704126478672,1,1.1674818863428655,3.0,0.3209175871811291,12.468440756144114,2000,0,0,1,1,0,1,4,3,4,3,5,4,0,3,3,8.172373204400058,4.669927545371462,5,5.447413849766003,1.0542168674698795,-5.0,64.96133354777342,1.0165331601262553,3.1110781179758322,2.0908293586500886,Cluster_3,1.3630139549386957,49,0.3299782370966563,435600,1,87.66048932868186,9.0,4.3196292026202485,304.5008145897821,0.14806010108006248,0.26502520080327896,800.0066856040639,4.446032815312185,1.9054426351337934,1.3840946117717368,0,0,1,0,1,3.727272727272727,7,0,7,6,1,2,6,1,1,0,0,2,0,1,1,4,1,65.53902636677944,4620,21.0,4.021061255158414,12138,7,1.1674818863428655,1.7233119664964631,49,28,1980,14,6936,12138,14035,14035,21.0,12.0,4.35152339455068,3.727272727272727,7,0,0,49
50,RL,71.0,9.050288983827956,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,1952,1952,Gable,CompShg,BrkFace,Wd Sdng,None,-0.8171343255986645,CBlock,No,Rec,0.5994283471006188,Unf,-0.3596623231834907,-0.1204080770031185,910,GasA,Y,SBrkr,-0.6111884635260298,1.0567986118850876,0,-0.1101304469951337,0,0,2,0,4,1,6,Typ,0,Detchd,0.3505090387225904,Unf,2,720,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,6,2010,WD,Normal,58,-0.3917616524676007,58,-0.256127176143972,2.0,-1.7028482440615262,12.01974909141692,1950,0,1,1,1,0,0,3,2,3,3,2,3,0,3,3,-1.2806358807198601,-0.768381528431916,232,0.963249065040193,0.9328358208955223,10.0,0.7865045641777481,0.9826119732860144,0.4779553252720289,0.6465267896268714,Cluster_0,0.06560113035948527,25,0.012128715355347954,518400,3364,81.90773069079766,4.0,12.16644659353705,967.9073853884352,-2.289165821698444,-0.148050101392666,1223.327389865939,6.742561288606296,4.495040859070865,2.688631626078987,4,0,2,1,0,2.8181818181818183,5,0,5,2,3,5,4,3,0,0,0,3,4,1,1,1,4,45.25144491913978,3600,10.0,-0.5506522349756685,4550,290,-14.855376216350377,-0.2202608939902674,30,18,2160,10,2730,4550,9760,9760,10.0,6.0,-0.7218129509511939,163.45454545454547,290,0,0,25
20,RL,78.0,9.243388226022384,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.220701038948607,PConc,Gd,GLQ,0.7775858304279514,Unf,-0.3596623231834907,0.6833591985683964,1490,GasA,Y,SBrkr,0.9800652069254744,-0.8700861080477102,0,0.1336387116294128,1,0,2,0,3,1,6,Typ,0,Attchd,0.3453273816152302,RFn,2,577,Y,0.9916324490785964,0.5016689698372055,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,10,-0.3917616524676007,10,0.6329850033292049,3.0,0.2628812575877837,12.225880174775122,1990,0,0,1,1,0,1,4,3,4,3,5,4,0,3,3,4.430895023304434,2.5319400133168197,50,2.953477320861015,1.0542168674698795,4.0,35.220717694228085,1.0035772295062027,1.6867634657982316,1.4662130423556217,Cluster_3,0.4006700144396736,49,0.01785930524596935,332929,100,85.44022589696924,9.0,5.66042444185199,353.3406607064097,0.16098204028318783,0.08183707220639529,912.4394877860494,5.292691523718363,2.6463457618591817,1.8371264854752671,3,3,2,1,0,3.727272727272727,7,0,7,6,1,4,1,1,1,0,0,2,0,1,1,4,1,64.70371758215668,4039,21.0,0.9354709814058896,10430,70,6.3298500332920495,0.4009161348882384,42,24,1731,14,5960,10430,13993,13993,21.0,12.0,2.359307739681582,37.27272727272727,70,0,0,49
90,RM,70.0,9.116139576577355,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.328737547599552,CBlock,No,Rec,1.2375703283708566,Unf,-0.3596623231834907,-0.1373363676805112,1728,GasA,Y,SBrkr,1.4268724304010083,-0.8700861080477102,0,0.5637965884866109,1,0,2,0,6,2,10,Typ,0,Detchd,0.161085134287172,Unf,2,504,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2006,ConLI,Abnorml,43,0.4624181404378082,43,1.1546360377498728,3.0,-1.7028482440615262,11.736077016252436,1960,0,0,1,1,0,0,3,3,3,3,3,3,0,3,3,5.773180188749364,3.4639081132496186,215,-1.9641544855305233,0.9946236559139785,0.0,4.368345530171722,1.0478705088602984,-2.15465008946703,-4.850803615990026,Cluster_0,1.3331843796707257,25,0.31786659318914084,254016,1849,83.10400077963996,9.0,4.230941753901746,233.9142162155316,-0.7903182784596154,0.26166674027943687,801.9915984532512,6.3946935769169695,3.8368161461501815,1.39234652509245,0,0,4,0,1,3.090909090909091,5,0,5,2,1,4,1,4,3,0,0,3,2,1,1,1,4,45.580697882886774,2520,15.0,2.8189829424330544,8640,215,49.64934962324453,1.6913897654598324,50,30,1512,10,5184,8640,9815,9815,15.0,9.0,3.568875025772334,132.9090909090909,215,0,0,25
160,RM,24.0,7.833203948641057,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,6,5,2004,2006,Gable,CompShg,VinylSd,VinylSd,Stone,0.9307436307896068,PConc,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.9354098116214462,970,GasA,Y,SBrkr,-0.4078584724144249,1.1445781569782747,0,0.5298727833850572,0,0,2,0,3,1,7,Maj1,0,Detchd,0.3712702419788715,Unf,2,380,Y,-0.94902605868455,0.6491405582822926,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Normal,2,-1.278041241431895,0,0.2529686051152626,2.0,-0.7488457787266655,11.775297421715829,2000,0,1,1,1,0,1,4,3,4,3,5,4,0,3,3,1.5178116306915754,1.0118744204610504,10,-0.412977164975623,1.2049180327868851,-52.0,-0.3199567904774893,0.9004012431708244,-2.2628262380614768,0.4530384518843153,Cluster_1,0.06399311517396165,36,0.2807651665722277,144400,4,61.359084101005855,4.0,6.251716057897929,303.2797457563138,-0.5976572562708209,0.42289390270581706,774.1614562726958,4.575543846535738,1.9609473628010305,1.5962091881911253,0,0,2,1,0,3.6363636363636362,6,0,6,6,1,3,2,1,1,0,0,2,0,1,1,6,5,46.999223691846346,2280,12.0,3.179236700310343,5820,12,0.5059372102305252,1.0597455667701143,42,28,1140,12,3880,5820,12024,12036,12.0,8.0,0.919885836782773,7.2727272727272725,12,2,1,36
30,RM,51.0,8.71948076085107,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,BrkTil,No,BLQ,0.1273991397132581,Unf,-0.3596623231834907,0.1126845510267544,715,GasA,Y,FuseA,-0.7361264292752977,-0.8700861080477102,0,-1.4758697980715856,1,0,1,0,2,1,5,Typ,0,Detchd,0.0010527800314557,Unf,1,180,Y,0.6319300992843311,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2009,WD,Normal,78,0.7969447925024642,16,-1.3571454329651207,2.0,-0.6547569870906668,11.561725152903833,1930,0,0,1,1,0,1,3,3,3,3,3,3,0,2,3,-6.7857271648256035,-4.071436298895362,546,1.8742138213353878,0.9897610921501706,0.0,1.057301355407808,1.0022758718335714,2.5325500269822068,2.98526299575922,Cluster_2,1.841843726218085,25,2.178191660859863,32400,6084,76.02934473885196,4.0,-24.41437004656483,-503.9963650258382,1.833306341494254,4.13240563044165,-2001.9855610748573,-10.507075717479857,-4.202830286991943,-5.599959611398202,3,3,4,0,1,3.1818181818181817,7,0,7,2,2,0,0,0,2,0,0,1,3,1,1,7,6,43.59740380425535,900,10.0,-7.3793489903579275,3575,390,-105.85734377127942,-2.951739596143171,25,15,360,5,2145,3575,9655,9965,10.0,6.0,-4.31819001397993,248.18181818181816,390,62,1,25
60,RL,0.0,9.159678457173955,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.2175357736850985,PConc,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.8020494988200453,884,GasA,Y,SBrkr,-0.7035254291434562,1.22775670103494,0,1.068636225412576,0,0,2,1,3,1,8,Typ,1,BuiltIn,0.3556941527349352,Fin,2,434,Y,0.9916324490785964,0.7335278737319859,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,9,-0.4538510714465015,9,0.5476406027415842,2.5,0.3618818075398232,12.312686874960354,2000,0,1,1,1,1,1,4,3,4,3,5,4,4,3,3,3.8334842191910896,2.190562410966337,45,12.731896932125462,1.0675675675675675,1.0,1.2941610474951526,0.9944886555061402,1.4593397256392902,0.9807630110542584,Cluster_1,0.29991022977116566,49,1.1419833822640382,188356,81,83.89970943881664,6.25,5.918479032501439,280.426863466354,0.23382806505513223,0.6904937900437151,571.1920444798546,3.867282174469535,1.4502308154260757,1.6153621167416705,4,0,2,1,0,4.090909090909091,7,3,4,7,0,1,7,1,1,0,0,2,0,0,0,4,1,64.11774920021769,3038,17.5,7.480453577888032,6188,63,4.928765424674258,2.6715905635314403,56,32,1302,14,3536,6188,14007,14007,17.5,10.0,2.2403479203064807,36.81818181818182,63,0,0,49
20,RL,63.0,8.922791623969637,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.135855302684226,PConc,No,GLQ,0.7785142996391797,Unf,-0.3596623231834907,-0.1276438999911774,1080,GasA,Y,SBrkr,-0.0659834925823529,-0.8700861080477102,0,-0.8553476673669986,1,0,1,0,3,1,6,Typ,0,<None>,-4.092378378701407,<None>,0,0,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2008,WD,Normal,4,2.40111225717716,3,-0.4480851211180178,2.0,-1.7028482440615262,11.856522261533735,2000,0,0,0,1,0,1,3,3,4,3,5,4,0,0,0,-3.1365958478261247,-1.7923404844720712,20,-5.813385235474464,1.1072386058981234,-13.0,-24.932469917733282,0.9687692736127769,-1.1940466328497865,-0.8024702887190602,Cluster_1,0.20078027576734866,49,0.7316196320701658,0,16,79.61621036478272,4.0,16.166970606127883,0.0,-3.08534578286963,-1.549781859658653,1956.8234909480307,41.47876422582586,20.73938211291293,3.623747205459316,2,2,2,1,0,3.090909090909091,7,0,7,5,3,0,3,1,1,0,0,2,0,2,2,5,0,62.45954136778746,0,14.0,-5.98743367156899,7560,28,-1.7923404844720712,-1.7106953347339973,42,24,0,0,4320,7560,14028,14035,14.0,8.0,-1.3849903743647822,12.363636363636363,28,1,1,49
50,RM,0.0,8.738895704934043,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,BrkTil,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.8210574936946778,896,GasA,Y,FuseA,-0.6605733349962655,1.044802949705815,0,-0.2008523554097767,0,0,1,0,3,1,7,Typ,0,Detchd,0.0258267262297117,Unf,1,240,Y,1.0939243534371363,1.1398058406509153,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Normal,70,0.737018815975453,56,-0.3334313662894063,1.0,0.8930896763487288,11.652696102959752,1930,0,1,1,1,0,1,3,3,4,3,4,3,0,2,3,-1.6671568314470315,-1.0002940988682187,280,0.46046772879823583,0.9897610921501706,-8.0,1.023887021185247,1.0045075563273005,0.6222115885163593,0.7334367380469125,Cluster_2,0.11117647602562022,25,0.040341668673655254,57600,4900,76.36829814171466,1.0,13.110271415393719,360.05294558189723,1.3398315359922628,-0.30132284246813423,1344.1976635057497,8.759332580638926,3.753999677416683,1.5002206065912385,0,0,2,1,0,3.090909090909091,5,0,5,4,2,5,3,3,0,0,0,3,4,1,1,7,7,43.69447852467022,1200,5.0,-1.0042617770488835,4480,350,-23.34019564025844,-0.2008523554097767,35,21,480,5,3584,4480,9680,9750,5.0,3.0,-1.0306060412581648,216.36363636363635,350,14,1,25
20,RL,120.0,9.24541789858888,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,-0.8171343255986645,CBlock,Av,BLQ,0.8112614035828286,Unf,-0.3596623231834907,-0.5258227544412513,969,GasA,Y,SBrkr,-0.4111423865324277,-0.8700861080477102,0,-1.176207704338034,0,0,1,1,3,1,5,Typ,0,Attchd,0.2220031768799912,Unf,2,440,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,1,2007,WD,Normal,32,0.2924626212780522,32,-0.7812949736255358,1.5,-1.7028482440615262,11.711784520403112,1970,0,0,1,1,0,1,3,3,3,3,3,3,0,3,3,-3.906474868127679,-2.3438849208766075,192,-3.645484448081961,0.7530120481927711,26.0,-43.473019988236345,1.0037975960126482,1.4579635744810158,1.6473951113452225,Cluster_2,0.6104218358125266,25,1.3834645637441478,193600,1024,85.47775211954762,2.25,42.273458693898434,2011.8421935426263,-7.786049878643069,-5.3780551999026525,4430.625194415466,-28.37560377273904,-17.025362263643423,6.858552932531681,1,1,1,0,1,3.1818181818181817,6,0,6,2,1,5,4,4,6,0,0,0,2,1,1,5,0,46.2270894929444,2200,7.5,-5.8810385216901695,4845,160,-25.001439156017145,-1.7643115565070508,25,15,1320,10,2907,4845,9875,9875,7.5,4.5,-2.4859385524448867,101.81818181818181,160,0,0,25
